-8.4496,-30.105,-16.161
-8.4501,-30.114,-16.074
-8.4512,-30.124,-15.987
-8.453,-30.135,-15.899
-8.4554,-30.147,-15.813
-8.4585,-30.16,-15.726
-8.4623,-30.174,-15.639
-8.4667,-30.188,-15.553
-8.4719,-30.204,-15.467
-8.4777,-30.221,-15.381
-8.4843,-30.239,-15.296
-8.4916,-30.258,-15.21
-8.4996,-30.277,-15.126
-8.5084,-30.298,-15.04
-8.5178,-30.32,-14.956
-8.5279,-30.343,-14.872
-8.5387,-30.367,-14.788
-8.5501,-30.392,-14.705
-8.5623,-30.418,-14.622
-8.575,-30.445,-14.54
-8.5884,-30.473,-14.458
-8.6022,-30.502,-14.376
-8.6167,-30.532,-14.295
-8.6317,-30.563,-14.215
-8.6472,-30.596,-14.135
-8.6632,-30.629,-14.055
-8.6795,-30.663,-13.976
-8.6963,-30.699,-13.898
-8.7133,-30.736,-13.821
-8.7309,-30.774,-13.743
-8.7485,-30.813,-13.667
-8.7666,-30.854,-13.591
-8.7847,-30.895,-13.516
-8.8033,-30.938,-13.441
-8.8218,-30.982,-13.368
-8.8408,-31.027,-13.295
-8.8598,-31.073,-13.224
-8.8791,-31.121,-13.153
-8.8985,-31.17,-13.083
-8.9181,-31.22,-13.014
-8.9381,-31.272,-12.945
-8.9582,-31.324,-12.879
-8.9789,-31.378,-12.812
-8.9998,-31.433,-12.747
-9.0213,-31.489,-12.683
-9.0434,-31.547,-12.621
-9.066,-31.605,-12.559
-9.0895,-31.664,-12.499
-9.1138,-31.724,-12.44
-9.1389,-31.784,-12.382
-9.1651,-31.846,-12.325
-9.1923,-31.908,-12.27
-9.2205,-31.971,-12.216
-9.2501,-32.035,-12.163
-9.2808,-32.099,-12.111
-9.3127,-32.163,-12.061
-9.3459,-32.228,-12.012
-9.3804,-32.293,-11.965
-9.416,-32.358,-11.918
-9.4529,-32.424,-11.873
-9.491,-32.489,-11.83
-9.5301,-32.555,-11.787
-9.5703,-32.621,-11.746
-9.6116,-32.687,-11.705
-9.6537,-32.754,-11.666
-9.6968,-32.82,-11.628
-9.7406,-32.886,-11.591
-9.7852,-32.953,-11.555
-9.8303,-33.019,-11.52
-9.8761,-33.085,-11.486
-9.9223,-33.152,-11.452
-9.969,-33.219,-11.42
-10.016,-33.285,-11.388
-10.063,-33.352,-11.356
-10.111,-33.419,-11.325
-10.158,-33.486,-11.295
-10.205,-33.554,-11.265
-10.253,-33.621,-11.236
-10.3,-33.689,-11.207
-10.347,-33.757,-11.178
-10.394,-33.826,-11.149
-10.44,-33.895,-11.121
-10.486,-33.964,-11.093
-10.531,-34.034,-11.065
-10.575,-34.104,-11.037
-10.619,-34.175,-11.009
-10.661,-34.246,-10.981
-10.703,-34.318,-10.953
-10.743,-34.391,-10.925
-10.783,-34.464,-10.897
-10.82,-34.538,-10.869
-10.857,-34.612,-10.84
-10.892,-34.688,-10.812
-10.925,-34.764,-10.783
-10.956,-34.84,-10.755
-10.986,-34.918,-10.726
-11.014,-34.996,-10.697
-11.039,-35.074,-10.667
-11.063,-35.153,-10.638
-11.085,-35.233,-10.608
-11.105,-35.313,-10.578
-11.123,-35.393,-10.548
-11.14,-35.474,-10.518
-11.154,-35.555,-10.488
-11.167,-35.636,-10.457
-11.179,-35.717,-10.426
-11.189,-35.798,-10.395
-11.198,-35.879,-10.363
-11.206,-35.96,-10.331
-11.213,-36.041,-10.298
-11.219,-36.122,-10.265
-11.225,-36.203,-10.231
-11.23,-36.284,-10.197
-11.235,-36.364,-10.162
-11.239,-36.444,-10.127
-11.244,-36.524,-10.09
-11.248,-36.603,-10.053
-11.252,-36.682,-10.015
-11.256,-36.76,-9.9755
-11.261,-36.838,-9.9353
-11.265,-36.915,-9.8941
-11.27,-36.992,-9.8519
-11.274,-37.068,-9.8086
-11.279,-37.143,-9.7642
-11.283,-37.218,-9.7186
-11.288,-37.292,-9.672
-11.292,-37.366,-9.6243
-11.296,-37.438,-9.5755
-11.299,-37.51,-9.5256
-11.302,-37.582,-9.4746
-11.303,-37.652,-9.4227
-11.304,-37.722,-9.3697
-11.304,-37.791,-9.3158
-11.302,-37.86,-9.261
-11.299,-37.927,-9.2053
-11.294,-37.994,-9.1488
-11.287,-38.06,-9.0915
-11.279,-38.125,-9.0335
-11.268,-38.19,-8.975
-11.254,-38.253,-8.9158
-11.239,-38.315,-8.8562
-11.221,-38.377,-8.7962
-11.2,-38.437,-8.7359
-11.177,-38.496,-8.6753
-11.152,-38.554,-8.6146
-11.124,-38.61,-8.5537
-11.093,-38.665,-8.4928
-11.061,-38.719,-8.4319
-11.026,-38.772,-8.371
-10.988,-38.823,-8.3102
-10.949,-38.872,-8.2495
-10.908,-38.921,-8.1889
-10.865,-38.967,-8.1286
-10.82,-39.013,-8.0684
-10.773,-39.056,-8.0083
-10.725,-39.099,-7.9485
-10.676,-39.14,-7.8888
-10.625,-39.179,-7.8294
-10.573,-39.217,-7.7701
-10.519,-39.254,-7.711
-10.465,-39.289,-7.6522
-10.409,-39.323,-7.5935
-10.352,-39.355,-7.535
-10.295,-39.386,-7.4768
-10.236,-39.416,-7.4187
-10.176,-39.444,-7.3609
-10.116,-39.471,-7.3034
-10.054,-39.496,-7.246
-9.992,-39.519,-7.189
-9.9289,-39.541,-7.1322
-9.865,-39.562,-7.0757
-9.8003,-39.58,-7.0196
-9.7349,-39.597,-6.9639
-9.6687,-39.613,-6.9085
-9.6017,-39.626,-6.8536
-9.534,-39.638,-6.7991
-9.4656,-39.648,-6.7451
-9.3965,-39.656,-6.6917
-9.3268,-39.662,-6.6389
-9.2564,-39.666,-6.5868
-9.1854,-39.668,-6.5354
-9.1139,-39.667,-6.4847
-9.0419,-39.665,-6.4348
-8.9693,-39.66,-6.3858
-8.8964,-39.652,-6.3377
-8.8231,-39.643,-6.2906
-8.7496,-39.63,-6.2445
-8.6758,-39.616,-6.1994
-8.6019,-39.599,-6.1555
-8.5279,-39.579,-6.1127
-8.454,-39.557,-6.0711
-8.3802,-39.532,-6.0307
-8.3066,-39.505,-5.9915
-8.2333,-39.476,-5.9535
-8.1603,-39.444,-5.9168
-8.0877,-39.41,-5.8814
-8.0156,-39.374,-5.8472
-7.9441,-39.335,-5.8142
-7.8732,-39.295,-5.7825
-7.8029,-39.252,-5.752
-7.7333,-39.208,-5.7226
-7.6644,-39.161,-5.6944
-7.5962,-39.113,-5.6673
-7.5288,-39.064,-5.6412
-7.4621,-39.012,-5.6163
-7.3962,-38.96,-5.5923
-7.3311,-38.906,-5.5693
-7.2667,-38.851,-5.5472
-7.203,-38.794,-5.526
-7.1401,-38.737,-5.5057
-7.0779,-38.678,-5.4861
-7.0165,-38.618,-5.4674
-6.9558,-38.558,-5.4494
-6.8958,-38.496,-5.4322
-6.8366,-38.434,-5.4156
-6.778,-38.37,-5.3997
-6.7202,-38.306,-5.3844
-6.6631,-38.241,-5.3698
-6.6067,-38.176,-5.3557
-6.5511,-38.109,-5.3422
-6.4963,-38.042,-5.3293
-6.4422,-37.974,-5.3169
-6.389,-37.905,-5.305
-6.3366,-37.836,-5.2936
-6.2851,-37.766,-5.2827
-6.2346,-37.695,-5.2723
-6.1851,-37.623,-5.2623
-6.1366,-37.551,-5.2529
-6.0893,-37.478,-5.2438
-6.0432,-37.404,-5.2352
-5.9983,-37.329,-5.2271
-5.9549,-37.253,-5.2194
-5.9129,-37.176,-5.2121
-5.8723,-37.099,-5.2053
-5.8335,-37.021,-5.1989
-5.7963,-36.941,-5.1929
-5.761,-36.861,-5.1874
-5.7275,-36.78,-5.1824
-5.696,-36.699,-5.1779
-5.6665,-36.616,-5.1739
-5.6391,-36.533,-5.1704
-5.6138,-36.449,-5.1675
-5.5906,-36.365,-5.1652
-5.5696,-36.28,-5.1636
-5.5506,-36.194,-5.1626
-5.5336,-36.108,-5.1623
-5.5186,-36.022,-5.1628
-5.5055,-35.935,-5.164
-5.4941,-35.848,-5.1661
-5.4845,-35.761,-5.1689
-5.4763,-35.674,-5.1725
-5.4697,-35.587,-5.1769
-5.4643,-35.499,-5.182
-5.46,-35.412,-5.1878
-5.4568,-35.324,-5.1942
-5.4545,-35.237,-5.2011
-5.453,-35.15,-5.2084
-5.4522,-35.062,-5.216
-5.452,-34.975,-5.2238
-5.4523,-34.888,-5.2316
-5.453,-34.8,-5.2394
-5.4541,-34.713,-5.2469
-5.4554,-34.626,-5.2541
-5.4571,-34.538,-5.2608
-5.459,-34.451,-5.267
-5.4611,-34.363,-5.2726
-5.4635,-34.276,-5.2774
-5.466,-34.188,-5.2815
-5.4688,-34.101,-5.2848
-5.4719,-34.013,-5.2872
-5.4752,-33.926,-5.2889
-5.4788,-33.838,-5.2897
-5.4829,-33.75,-5.2898
-5.4873,-33.663,-5.2891
-5.4922,-33.575,-5.2878
-5.4977,-33.488,-5.2857
-5.5038,-33.4,-5.283
-5.5106,-33.313,-5.2798
-5.5181,-33.226,-5.2761
-5.5264,-33.139,-5.2719
-5.5357,-33.052,-5.2672
-5.5458,-32.965,-5.2622
-5.5571,-32.878,-5.2568
-5.5693,-32.791,-5.2511
-5.5827,-32.705,-5.2451
-5.5973,-32.619,-5.2388
-5.613,-32.533,-5.2323
-5.63,-32.447,-5.2255
-5.6481,-32.361,-5.2185
-5.6674,-32.276,-5.2112
-5.6879,-32.191,-5.2037
-5.7095,-32.107,-5.196
-5.7322,-32.022,-5.188
-5.7559,-31.938,-5.1798
-5.7806,-31.855,-5.1713
-5.8062,-31.771,-5.1624
-5.8326,-31.688,-5.1533
-5.8597,-31.605,-5.1438
-5.8876,-31.523,-5.1339
-5.916,-31.441,-5.1237
-5.945,-31.358,-5.113
-5.9745,-31.277,-5.1018
-6.0043,-31.195,-5.0902
-6.0344,-31.114,-5.0781
-6.0649,-31.032,-5.0654
-6.0956,-30.951,-5.0522
-6.1265,-30.87,-5.0384
-6.1575,-30.79,-5.024
-6.1888,-30.709,-5.009
-6.2202,-30.629,-4.9934
-6.2517,-30.549,-4.9771
-6.2834,-30.469,-4.9601
-6.3153,-30.389,-4.9425
-6.3474,-30.31,-4.9242
-6.3797,-30.23,-4.9051
-6.4122,-30.151,-4.8854
-6.445,-30.073,-4.8649
-6.4781,-29.994,-4.8437
-6.5115,-29.916,-4.8217
-6.5453,-29.839,-4.799
-6.5794,-29.761,-4.7755
-6.6139,-29.684,-4.7512
-6.6487,-29.608,-4.7261
-6.684,-29.532,-4.7002
-6.7196,-29.457,-4.6734
-6.7556,-29.381,-4.6457
-6.7919,-29.307,-4.6172
-6.8286,-29.233,-4.5878
-6.8656,-29.16,-4.5575
-6.9028,-29.087,-4.5263
-6.9404,-29.014,-4.4941
-6.9782,-28.942,-4.4609
-7.0161,-28.871,-4.4268
-7.0543,-28.8,-4.3916
-7.0925,-28.73,-4.3555
-7.1309,-28.661,-4.3183
-7.1693,-28.592,-4.28
-7.2078,-28.524,-4.2406
-7.2463,-28.456,-4.2001
-7.2847,-28.389,-4.1586
-7.3231,-28.323,-4.1158
-7.3614,-28.257,-4.0719
-7.3996,-28.193,-4.0269
-7.4377,-28.129,-3.9806
-7.4757,-28.065,-3.9332
-7.5135,-28.003,-3.8845
-7.5512,-27.942,-3.8346
-7.5887,-27.881,-3.7834
-7.6261,-27.822,-3.7309
-7.6632,-27.763,-3.6772
-7.7003,-27.706,-3.6222
-7.7372,-27.65,-3.5659
-7.7739,-27.595,-3.5084
-7.8105,-27.541,-3.4496
-7.8471,-27.489,-3.3895
-7.8835,-27.438,-3.3281
-7.9199,-27.388,-3.2656
-7.9563,-27.34,-3.2018
-7.9927,-27.294,-3.1368
-8.0291,-27.249,-3.0708
-8.0656,-27.206,-3.0036
-8.1022,-27.165,-2.9354
-8.139,-27.126,-2.8662
-8.1759,-27.088,-2.7961
-8.213,-27.053,-2.7251
-8.2504,-27.019,-2.6534
-8.288,-26.987,-2.5809
-8.3259,-26.957,-2.5078
-8.3642,-26.929,-2.434
-8.4028,-26.903,-2.3598
-8.4418,-26.879,-2.2851
-8.4811,-26.856,-2.2101
-8.5208,-26.835,-2.1347
-8.5609,-26.816,-2.0591
-8.6015,-26.799,-1.9833
-8.6424,-26.783,-1.9074
-8.6837,-26.769,-1.8314
-8.7255,-26.756,-1.7554
-8.7676,-26.745,-1.6793
-8.8102,-26.735,-1.6033
-8.8532,-26.727,-1.5274
-8.8966,-26.72,-1.4515
-8.9404,-26.714,-1.3758
-8.9846,-26.709,-1.3003
-9.0292,-26.705,-1.2249
-9.0742,-26.703,-1.1497
-9.1196,-26.701,-1.0747
-9.1654,-26.7,-0.99993
-9.2116,-26.7,-0.9254
-9.2582,-26.701,-0.85114
-9.3052,-26.703,-0.77714
-9.3526,-26.706,-0.70343
-9.4004,-26.709,-0.63002
-9.4487,-26.713,-0.55692
-9.4974,-26.717,-0.48415
-9.5465,-26.722,-0.41172
-9.5961,-26.728,-0.33965
-9.6462,-26.734,-0.26795
-9.6968,-26.74,-0.19665
-9.7479,-26.747,-0.12577
-9.7996,-26.755,-0.055318
-9.8518,-26.762,0.014668
-9.9047,-26.77,0.084167
-9.9581,-26.778,0.15318
-10.012,-26.787,0.22165
-10.067,-26.796,0.28956
-10.123,-26.804,0.35685
-10.179,-26.813,0.42351
-10.236,-26.823,0.48947
-10.294,-26.832,0.5547
-10.352,-26.841,0.61915
-10.412,-26.851,0.68277
-10.472,-26.86,0.74559
-10.534,-26.87,0.80751
-10.596,-26.88,0.86845
-10.659,-26.89,0.92836
-10.723,-26.9,0.98721
-10.788,-26.91,1.045
-10.855,-26.92,1.1017
-10.922,-26.931,1.1572
-10.989,-26.942,1.2115
-11.058,-26.953,1.2646
-11.128,-26.965,1.3165
-11.198,-26.978,1.3672
-11.269,-26.991,1.4168
-11.341,-27.005,1.4652
-11.413,-27.02,1.5125
-11.486,-27.036,1.5588
-11.559,-27.053,1.6041
-11.633,-27.071,1.6486
-11.706,-27.09,1.6922
-11.78,-27.111,1.7352
-11.854,-27.132,1.7775
-11.927,-27.155,1.8193
-12.001,-27.179,1.8606
-12.074,-27.204,1.9015
-12.147,-27.23,1.9421
-12.22,-27.257,1.9825
-12.293,-27.286,2.0226
-12.365,-27.315,2.0626
-12.437,-27.345,2.1023
-12.509,-27.376,2.1419
-12.58,-27.408,2.1813
-12.652,-27.441,2.2206
-12.723,-27.474,2.2596
-12.794,-27.508,2.2983
-12.865,-27.542,2.3368
-12.936,-27.576,2.3749
-13.007,-27.611,2.4127
-13.078,-27.646,2.45
-13.15,-27.681,2.4869
-13.221,-27.717,2.5232
-13.293,-27.752,2.5589
-13.365,-27.787,2.5941
-13.438,-27.822,2.6285
-13.511,-27.857,2.6623
-13.584,-27.891,2.6954
-13.658,-27.925,2.7278
-13.733,-27.959,2.7595
-13.808,-27.993,2.7906
-13.883,-28.026,2.821
-13.959,-28.058,2.851
-14.035,-28.09,2.8804
-14.111,-28.122,2.9095
-14.188,-28.153,2.9383
-14.265,-28.184,2.967
-14.341,-28.215,2.9958
-14.418,-28.246,3.0246
-14.495,-28.276,3.0538
-14.572,-28.307,3.0833
-14.648,-28.338,3.1133
-14.724,-28.37,3.144
-14.799,-28.401,3.1752
-14.874,-28.434,3.2072
-14.949,-28.467,3.24
-15.022,-28.501,3.2735
-15.095,-28.535,3.3077
-15.167,-28.571,3.3426
-15.238,-28.607,3.3783
-15.309,-28.645,3.4145
-15.379,-28.684,3.4514
-15.447,-28.723,3.4887
-15.515,-28.764,3.5266
-15.582,-28.806,3.5648
-15.648,-28.848,3.6034
-15.713,-28.892,3.6423
-15.778,-28.937,3.6814
-15.841,-28.983,3.7208
-15.904,-29.03,3.7604
-15.966,-29.077,3.8002
-16.027,-29.126,3.8402
-16.087,-29.175,3.8803
-16.147,-29.225,3.9208
-16.205,-29.276,3.9615
-16.263,-29.328,4.0024
-16.321,-29.38,4.0438
-16.377,-29.432,4.0855
-16.433,-29.485,4.1277
-16.488,-29.538,4.1705
-16.542,-29.592,4.2139
-16.596,-29.645,4.258
-16.649,-29.699,4.3028
-16.701,-29.752,4.3485
-16.753,-29.806,4.3951
-16.804,-29.859,4.4427
-16.854,-29.912,4.4912
-16.904,-29.964,4.5408
-16.953,-30.016,4.5915
-17.002,-30.067,4.6433
-17.05,-30.118,4.6961
-17.098,-30.168,4.75
-17.145,-30.217,4.805
-17.193,-30.265,4.8609
-17.239,-30.313,4.9179
-17.286,-30.359,4.9757
-17.332,-30.405,5.0343
-17.378,-30.45,5.0938
-17.424,-30.495,5.1539
-17.47,-30.538,5.2147
-17.515,-30.581,5.2761
-17.561,-30.623,5.338
-17.607,-30.664,5.4003
-17.652,-30.705,5.463
-17.698,-30.745,5.526
-17.744,-30.785,5.5893
-17.79,-30.824,5.6527
-17.837,-30.863,5.7163
-17.883,-30.901,5.7799
-17.93,-30.939,5.8436
-17.978,-30.977,5.9072
-18.025,-31.014,5.9708
-18.073,-31.051,6.0342
-18.121,-31.087,6.0975
-18.17,-31.124,6.1605
-18.22,-31.16,6.2233
-18.27,-31.196,6.2858
-18.32,-31.232,6.3479
-18.371,-31.267,6.4096
-18.423,-31.302,6.4708
-18.476,-31.337,6.5316
-18.529,-31.372,6.5918
-18.583,-31.407,6.6514
-18.638,-31.441,6.7103
-18.694,-31.476,6.7686
-18.751,-31.509,6.8261
-18.809,-31.543,6.8828
-18.868,-31.576,6.9386
-18.928,-31.608,6.9934
-18.99,-31.64,7.0472
-19.053,-31.671,7.0999
-19.117,-31.702,7.1515
-19.182,-31.732,7.2018
-19.249,-31.76,7.2507
-19.317,-31.788,7.2983
-19.386,-31.815,7.3445
-19.457,-31.84,7.3891
-19.53,-31.865,7.4322
-19.603,-31.888,7.4738
-19.678,-31.91,7.5138
-19.754,-31.931,7.5524
-19.831,-31.95,7.5895
-19.909,-31.968,7.6253
-19.988,-31.986,7.66
-20.067,-32.003,7.6937
-20.146,-32.019,7.7266
-20.226,-32.035,7.759
-20.306,-32.051,7.791
-20.386,-32.068,7.8228
-20.466,-32.085,7.8547
-20.546,-32.103,7.8868
-20.625,-32.122,7.9192
-20.704,-32.142,7.9521
-20.782,-32.164,7.9855
-20.859,-32.187,8.0194
-20.936,-32.212,8.0538
-21.011,-32.24,8.0887
-21.086,-32.268,8.1241
-21.16,-32.299,8.1598
-21.233,-32.332,8.1959
-21.305,-32.366,8.2321
-21.376,-32.402,8.2684
-21.446,-32.44,8.3047
-21.516,-32.48,8.341
-21.584,-32.521,8.3771
-21.652,-32.563,8.4129
-21.719,-32.607,8.4485
-21.786,-32.652,8.4837
-21.852,-32.698,8.5184
-21.917,-32.746,8.5527
-21.982,-32.794,8.5864
-22.047,-32.843,8.6196
-22.111,-32.893,8.6523
-22.175,-32.943,8.6844
-22.239,-32.995,8.7158
-22.303,-33.046,8.7467
-22.366,-33.098,8.777
-22.43,-33.151,8.8066
-22.494,-33.204,8.8356
-22.557,-33.257,8.864
-22.621,-33.31,8.8919
-22.685,-33.363,8.9191
-22.75,-33.416,8.9457
-22.815,-33.469,8.9717
-22.88,-33.522,8.9972
-22.945,-33.575,9.022
-23.012,-33.627,9.0463
-23.078,-33.679,9.0701
-23.145,-33.73,9.0932
-23.213,-33.781,9.1158
-23.282,-33.831,9.1377
-23.351,-33.88,9.1591
-23.421,-33.928,9.1797
-23.492,-33.976,9.1998
-23.564,-34.022,9.2191
-23.637,-34.067,9.2377
-23.711,-34.111,9.2555
-23.785,-34.154,9.2724
-23.861,-34.195,9.2884
-23.938,-34.235,9.3033
-24.015,-34.274,9.3172
-24.094,-34.31,9.3298
-24.173,-34.345,9.3411
-24.254,-34.378,9.351
-24.336,-34.409,9.3592
-24.418,-34.438,9.3656
-24.502,-34.465,9.3702
-24.586,-34.489,9.3726
-24.671,-34.511,9.3728
-24.756,-34.53,9.3706
-24.842,-34.546,9.3658
-24.929,-34.559,9.3584
-25.015,-34.568,9.3483
-25.102,-34.575,9.3354
-25.188,-34.578,9.3197
-25.274,-34.577,9.3013
-25.359,-34.573,9.2803
-25.443,-34.566,9.2567
-25.526,-34.556,9.2308
-25.608,-34.542,9.2027
-25.689,-34.526,9.1727
-25.768,-34.507,9.1409
-25.846,-34.485,9.1074
-25.923,-34.461,9.0725
-25.998,-34.436,9.0363
-26.073,-34.408,8.9991
-26.146,-34.378,8.9607
-26.218,-34.347,8.9215
-26.289,-34.314,8.8815
-26.359,-34.281,8.8409
-26.427,-34.245,8.7996
-26.496,-34.209,8.7578
-26.563,-34.172,8.7155
-26.629,-34.134,8.6728
-26.695,-34.095,8.6298
-26.76,-34.056,8.5865
-26.825,-34.015,8.543
-26.889,-33.974,8.4993
-26.952,-33.932,8.4555
-27.015,-33.89,8.4117
-27.077,-33.846,8.3679
-27.139,-33.803,8.3241
-27.201,-33.758,8.2804
-27.262,-33.713,8.2369
-27.323,-33.667,8.1937
-27.383,-33.62,8.1508
-27.443,-33.572,8.1083
-27.503,-33.523,8.0663
-27.562,-33.474,8.0248
-27.622,-33.424,7.9841
-27.68,-33.372,7.9441
-27.739,-33.32,7.905
-27.797,-33.266,7.8669
-27.854,-33.211,7.8299
-27.911,-33.155,7.7942
-27.968,-33.098,7.7598
-28.024,-33.039,7.7271
-28.08,-32.979,7.696
-28.135,-32.918,7.6668
-28.19,-32.855,7.6396
-28.244,-32.791,7.6145
-28.298,-32.725,7.5918
-28.351,-32.658,7.5715
-28.403,-32.59,7.5538
-28.454,-32.521,7.5387
-28.505,-32.45,7.5264
-28.555,-32.379,7.517
-28.604,-32.307,7.5103
-28.653,-32.234,7.5066
-28.701,-32.16,7.5057
-28.748,-32.087,7.5076
-28.795,-32.012,7.5122
-28.841,-31.938,7.5195
-28.886,-31.864,7.5294
-28.931,-31.79,7.5418
-28.975,-31.715,7.5565
-29.019,-31.641,7.5734
-29.062,-31.568,7.5925
-29.105,-31.494,7.6137
-29.148,-31.421,7.6367
-29.19,-31.348,7.6616
-29.232,-31.276,7.6882
-29.274,-31.204,7.7165
-29.315,-31.133,7.7462
-29.356,-31.062,7.7775
-29.397,-30.992,7.8101
-29.438,-30.922,7.8441
-29.478,-30.852,7.8794
-29.518,-30.784,7.9159
-29.558,-30.715,7.9536
-29.597,-30.647,7.9925
-29.636,-30.58,8.0324
-29.676,-30.513,8.0735
-29.714,-30.446,8.1155
-29.753,-30.38,8.1586
-29.791,-30.315,8.2027
-29.829,-30.25,8.2478
-29.867,-30.186,8.2939
-29.905,-30.122,8.341
-29.942,-30.059,8.389
-29.979,-29.996,8.4379
-30.016,-29.934,8.4878
-30.052,-29.873,8.5386
-30.089,-29.812,8.5904
-30.125,-29.752,8.6431
-30.16,-29.693,8.6967
-30.196,-29.634,8.7512
-30.231,-29.576,8.8066
-30.267,-29.519,8.8629
-30.301,-29.462,8.9201
-30.336,-29.407,8.9782
-30.371,-29.352,9.0371
-30.405,-29.297,9.0968
-30.44,-29.244,9.1573
-30.474,-29.192,9.2187
-30.508,-29.14,9.2807
-30.542,-29.089,9.3435
-30.576,-29.039,9.4069
-30.61,-28.99,9.471
-30.644,-28.941,9.5357
-30.677,-28.893,9.6009
-30.711,-28.846,9.6667
-30.745,-28.8,9.733
-30.779,-28.754,9.7997
-30.813,-28.709,9.8668
-30.847,-28.665,9.9342
-30.882,-28.621,10.002
-30.916,-28.578,10.07
-30.951,-28.535,10.138
-30.986,-28.493,10.207
-31.021,-28.451,10.276
-31.056,-28.41,10.344
-31.091,-28.369,10.414
-31.127,-28.329,10.483
-31.162,-28.289,10.552
-31.199,-28.249,10.621
-31.235,-28.209,10.691
-31.271,-28.17,10.76
-31.308,-28.132,10.83
-31.345,-28.093,10.899
-31.382,-28.055,10.969
-31.42,-28.018,11.039
-31.458,-27.981,11.108
-31.496,-27.944,11.178
-31.535,-27.907,11.248
-31.573,-27.871,11.318
-31.613,-27.836,11.388
-31.652,-27.8,11.458
-31.692,-27.766,11.528
-31.732,-27.732,11.598
