175,2.507
176,2.5032
177,2.4996
178,2.5007
179,2.4886
180,2.4661
181,2.4449
182,2.425
183,2.4065
184,2.3896
185,2.3741
186,2.3603
187,2.3482
188,2.3379
189,2.3293
190,2.3227
191,2.3181
192,2.3156
193,2.3151
194,2.3169
195,2.3208
196,2.3271
197,2.3357
198,2.3466
199,2.3527
200,2.3543
201,2.3586
202,2.3654
203,2.3749
204,2.387
205,2.3956
206,2.3895
207,2.3862
208,2.3858
209,2.3883
210,2.3937
211,2.4021
212,2.4039
213,2.4039
214,2.4063
215,2.4035
216,2.4038
217,2.4073
218,2.4066
219,2.4016
220,2.3659
221,2.3294
222,2.2973
223,2.2699
224,2.2473
225,2.2298
226,2.2176
227,2.2107
228,2.2092
229,2.2129
230,2.222
231,2.2361
232,2.2551
233,2.2777
234,2.2702
235,2.2672
236,2.2683
237,2.2735
238,2.2825
239,2.2952
240,2.3114
241,2.3308
242,2.3451
243,2.3553
244,2.3563
245,2.3534
246,2.3368
247,2.3231
248,2.3123
249,2.3044
250,2.2994
251,2.2857
252,2.2693
253,2.256
254,2.2459
255,2.2295
256,2.2145
257,2.2034
258,2.1966
259,2.1917
260,2.1803
261,2.1592
262,2.1386
263,2.1127
264,2.0896
265,2.0615
266,2.0231
267,1.9856
268,1.9491
269,1.9134
270,1.8788
271,1.8451
272,1.8125
273,1.7811
274,1.751
275,1.7222
276,1.6949
277,1.6693
278,1.6456
279,1.6238
280,1.6043
281,1.587
282,1.5723
283,1.5602
284,1.5508
285,1.5444
286,1.5409
287,1.5406
288,1.5097
289,1.4804
290,1.4542
291,1.4312
292,1.4118
293,1.3959
294,1.3838
295,1.3755
296,1.3711
297,1.3707
298,1.3742
299,1.3815
300,1.3926
301,1.4027
302,1.3891
303,1.3792
304,1.373
305,1.3706
306,1.3719
307,1.3769
308,1.3855
309,1.3975
310,1.4128
311,1.4312
312,1.4526
313,1.4768
314,1.5035
315,1.5326
316,1.5639
317,1.5973
318,1.6325
319,1.6691
320,1.6645
321,1.6478
322,1.633
323,1.6201
324,1.6092
325,1.6005
326,1.594
327,1.5728
328,1.5503
329,1.5303
330,1.513
331,1.4985
332,1.4869
333,1.4786
334,1.4735
335,1.4719
336,1.4738
337,1.4793
338,1.4883
339,1.501
340,1.5173
341,1.5011
342,1.4751
343,1.4526
344,1.4338
345,1.419
346,1.4083
347,1.4018
348,1.3996
349,1.4017
350,1.4081
351,1.4187
352,1.4334
353,1.4521
354,1.4746
355,1.5006
356,1.5114
357,1.5102
358,1.5128
359,1.5192
360,1.5292
361,1.5339
362,1.5168
363,1.5028
364,1.492
365,1.4844
366,1.4799
367,1.4786
368,1.4804
369,1.4852
370,1.493
371,1.5038
372,1.4963
373,1.4761
374,1.4588
375,1.4444
376,1.4225
377,1.403
378,1.3872
379,1.3754
380,1.3678
381,1.3646
382,1.366
383,1.372
384,1.3828
385,1.3909
386,1.383
387,1.38
388,1.3821
389,1.3893
390,1.4016
391,1.3963
392,1.3909
393,1.3908
394,1.396
395,1.4064
396,1.413
397,1.4064
398,1.4051
399,1.4091
400,1.4167
401,1.4188
402,1.4049
403,1.3895
404,1.3788
405,1.373
406,1.372
407,1.3758
408,1.3842
409,1.3971
410,1.4144
411,1.4329
412,1.4183
413,1.408
414,1.4018
415,1.4
416,1.4024
417,1.4091
418,1.42
419,1.435
420,1.454
421,1.4764
422,1.4648
423,1.4576
424,1.4546
425,1.4561
426,1.462
427,1.4723
428,1.4869
429,1.5059
430,1.4861
431,1.4587
432,1.4357
433,1.4173
434,1.4036
435,1.3948
436,1.3911
437,1.3924
438,1.3989
439,1.4103
440,1.4265
441,1.4475
442,1.4658
443,1.4485
444,1.4356
445,1.4272
446,1.4232
447,1.4238
448,1.4289
449,1.4383
450,1.4521
451,1.47
452,1.492
453,1.5177
454,1.4834
455,1.447
456,1.4141
457,1.3849
458,1.3596
459,1.3385
460,1.3218
461,1.3096
462,1.302
463,1.2991
464,1.301
465,1.3075
466,1.3185
467,1.334
468,1.3538
469,1.3777
470,1.3933
471,1.3955
472,1.4018
473,1.4121
474,1.4264
475,1.4444
476,1.4661
477,1.4912
478,1.5195
479,1.5507
480,1.5848
481,1.5706
482,1.5436
483,1.5219
484,1.5058
485,1.4953
486,1.4907
487,1.46
488,1.431
489,1.3972
490,1.3611
491,1.328
492,1.298
493,1.2714
494,1.2485
495,1.2294
496,1.2145
497,1.204
498,1.1979
499,1.1965
500,1.1998
501,1.2079
502,1.2206
503,1.238
504,1.2576
505,1.2485
506,1.2443
507,1.2454
508,1.2517
509,1.2631
510,1.2797
511,1.3013
512,1.3277
513,1.3586
514,1.3938
515,1.4248
516,1.4277
517,1.4335
518,1.4211
519,1.4135
520,1.4106
521,1.3941
522,1.3548
523,1.3195
524,1.2884
525,1.2619
526,1.2403
527,1.2238
528,1.2126
529,1.207
530,1.207
531,1.2126
532,1.2237
533,1.2402
534,1.2618
535,1.2882
536,1.2889
537,1.267
538,1.25
539,1.2384
540,1.2321
541,1.2312
542,1.2358
543,1.2404
544,1.2209
545,1.2072
546,1.1993
547,1.1973
548,1.2013
549,1.211
550,1.2263
551,1.2279
552,1.2265
553,1.2303
554,1.2391
555,1.2527
556,1.271
557,1.2811
558,1.2811
559,1.2629
560,1.2462
561,1.2343
562,1.2273
563,1.2145
564,1.1884
565,1.167
566,1.1508
567,1.1401
568,1.135
569,1.1291
570,1.1051
571,1.0869
572,1.0748
573,1.0692
574,1.0701
575,1.0777
576,1.0918
577,1.1122
578,1.1386
579,1.1707
580,1.208
581,1.2501
582,1.2757
583,1.2582
584,1.2464
585,1.2404
586,1.2405
587,1.2465
588,1.2586
589,1.266
590,1.248
591,1.2363
592,1.2309
593,1.2318
594,1.2357
595,1.2057
596,1.1812
597,1.1626
598,1.1501
599,1.1436
600,1.1433
601,1.1491
602,1.1609
603,1.1784
604,1.2014
605,1.2297
606,1.2628
607,1.3004
608,1.328
609,1.3585
610,1.393
611,1.4314
612,1.4667
613,1.459
614,1.4554
615,1.4561
616,1.4609
617,1.4701
618,1.4834
619,1.478
620,1.4654
621,1.4573
622,1.4537
623,1.4351
624,1.4133
625,1.3961
626,1.3835
627,1.3759
628,1.3734
629,1.3762
630,1.3843
631,1.3977
632,1.4164
633,1.4402
634,1.432
635,1.4289
636,1.4317
637,1.4404
638,1.455
639,1.4753
640,1.4594
641,1.4217
642,1.3872
643,1.3476
644,1.2985
645,1.2542
646,1.2153
647,1.1823
648,1.1556
649,1.1355
650,1.1224
651,1.1163
652,1.1174
653,1.1255
654,1.1404
655,1.1338
656,1.0943
657,1.0604
658,1.0326
659,1.0114
660,0.99714
661,0.99003
662,0.99019
663,0.99755
664,0.98947
665,0.98662
666,0.99098
667,1.0024
668,1.0206
669,1.0196
670,1.0229
671,1.0326
672,1.0483
673,1.0699
674,1.0967
675,1.1284
676,1.1265
677,1.0969
678,1.0747
679,1.0605
680,1.0434
681,1.0243
682,1.0115
683,1.0051
684,1.0052
685,1.0118
686,1.025
687,1.0443
688,1.0696
689,1.1005
690,1.1365
691,1.1774
692,1.2226
693,1.2478
694,1.2638
695,1.2577
696,1.2136
697,1.1745
698,1.1406
699,1.1124
700,1.0903
701,1.0744
702,1.0652
703,1.0628
704,1.0671
705,1.0783
706,1.0962
707,1.1204
708,1.1506
709,1.1865
710,1.2275
711,1.2733
712,1.3234
713,1.3774
714,1.4131
715,1.3884
716,1.3654
717,1.3485
718,1.3379
719,1.3339
720,1.3365
721,1.3337
722,1.3073
723,1.2862
724,1.2716
725,1.2636
726,1.2623
727,1.2678
728,1.2799
729,1.2654
730,1.2455
731,1.2322
732,1.2255
733,1.2255
734,1.2287
735,1.2284
736,1.2353
737,1.2149
738,1.1905
739,1.1734
740,1.1639
741,1.1623
742,1.1689
743,1.1834
744,1.2058
745,1.2215
746,1.1981
747,1.169
748,1.1479
749,1.1354
750,1.1319
751,1.1377
752,1.1527
753,1.1741
754,1.1781
755,1.1918
756,1.215
757,1.2472
758,1.2804
759,1.3139
760,1.3321
761,1.3456
762,1.3658
763,1.3924
764,1.425
765,1.3962
766,1.3628
767,1.3331
768,1.3073
769,1.2859
770,1.2691
771,1.2547
772,1.2052
773,1.1581
774,1.1139
775,1.0731
776,1.0364
777,0.98392
778,0.92404
779,0.86779
780,0.81602
781,0.76981
782,0.73022
783,0.69846
784,0.6757
785,0.66292
786,0.66075
787,0.66931
788,0.68821
789,0.69722
790,0.71117
791,0.72713
792,0.68497
793,0.65138
794,0.62778
795,0.61534
796,0.61474
797,0.62602
798,0.64856
799,0.68126
800,0.72273
801,0.77155
802,0.82637
803,0.83611
804,0.82711
805,0.82607
806,0.83289
807,0.83705
808,0.83441
809,0.83992
810,0.83837
811,0.82988
812,0.82782
813,0.83221
814,0.84298
815,0.8599
816,0.88266
817,0.91085
818,0.93874
819,0.91019
820,0.88785
821,0.87224
822,0.86373
823,0.86256
824,0.86881
825,0.88232
826,0.89938
827,0.873
828,0.8548
829,0.84535
830,0.84496
831,0.80723
832,0.76304
833,0.72599
834,0.69729
835,0.67802
836,0.66906
837,0.67083
838,0.68329
839,0.69328
840,0.70733
841,0.73081
842,0.72411
843,0.68365
844,0.65144
845,0.62877
846,0.61669
847,0.61583
848,0.62624
849,0.64735
850,0.67818
851,0.71745
852,0.76386
853,0.79609
854,0.83426
855,0.87877
856,0.90001
857,0.91128
858,0.89813
859,0.85813
860,0.82495
861,0.79948
862,0.78251
863,0.77463
864,0.77615
865,0.78705
866,0.80698
867,0.83534
868,0.86886
869,0.90683
870,0.95119
871,0.93954
872,0.92973
873,0.92743
874,0.92643
875,0.91872
876,0.89239
877,0.87364
878,0.86297
879,0.86071
880,0.86691
881,0.88141
882,0.90381
883,0.93355
884,0.96995
885,1.0123
886,1.0598
887,1.0571
888,1.0532
889,1.0151
890,0.98282
891,0.95706
892,0.93832
893,0.92701
894,0.92337
895,0.92748
896,0.92893
897,0.89903
898,0.87639
899,0.86157
900,0.85496
901,0.85677
902,0.86694
903,0.88517
904,0.91101
905,0.94383
906,0.97748
907,0.95569
908,0.94111
909,0.93409
910,0.93482
911,0.94332
912,0.95586
913,0.93375
914,0.91932
915,0.91297
916,0.91489
917,0.92509
918,0.94331
919,0.96915
920,0.98806
921,0.97771
922,0.95874
923,0.94769
924,0.94488
925,0.95042
926,0.96421
927,0.98594
928,1.0151
929,1.0314
930,1.011
931,0.99835
932,0.99385
933,0.99763
934,1.0097
935,1.0297
936,1.0572
937,1.0918
938,1.0888
939,1.072
940,1.0615
941,1.0575
942,1.0599
943,1.0569
944,1.0439
945,1.0376
946,1.0383
947,1.0459
948,1.0603
949,1.0812
950,1.0681
951,1.0447
952,1.0274
953,1.0163
954,1.0118
955,0.99294
956,0.97597
957,0.96568
958,0.96231
959,0.96596
960,0.97094
961,0.97805
962,0.99229
963,1.0134
964,1.0232
965,1.0319
966,1.04
967,1.029
968,1.0028
969,0.96343
970,0.93012
971,0.90355
972,0.88431
973,0.87293
974,0.8697
975,0.87474
976,0.88792
977,0.89459
978,0.88772
979,0.88915
980,0.89886
981,0.91658
982,0.94187
983,0.93981
984,0.93155
985,0.93104
986,0.9383
987,0.95315
988,0.97525
989,0.97682
990,0.98295
991,0.99662
992,0.99214
993,0.97259
994,0.96032
995,0.9556
996,0.95855
997,0.9691
998,0.97152
999,0.9733
1000,0.96439
1001,0.92702
1002,0.89598
1003,0.87191
1004,0.85539
1005,0.84684
1006,0.84649
1007,0.85431
1008,0.87007
1009,0.89332
1010,0.92348
1011,0.95987
1012,0.96031
1013,0.95965
1014,0.9662
1015,0.97975
1016,0.99997
1017,1.0149
1018,0.97619
1019,0.94324
1020,0.91661
1021,0.89676
1022,0.88405
1023,0.87865
1024,0.88062
1025,0.88976
1026,0.90575
1027,0.92812
1028,0.95629
1029,0.98266
1030,0.98558
1031,0.99487
1032,0.99307
1033,0.96175
1034,0.9356
1035,0.91506
1036,0.90057
1037,0.89247
1038,0.88436
1039,0.86822
1040,0.85843
1041,0.85529
1042,0.85893
1043,0.86933
1044,0.88631
1045,0.88642
1046,0.87484
1047,0.87014
1048,0.87249
1049,0.88184
1050,0.89799
1051,0.8906
1052,0.87977
1053,0.87604
1054,0.87947
1055,0.88997
1056,0.90726
1057,0.90129
1058,0.89356
1059,0.89299
1060,0.8996
1061,0.91321
1062,0.93351
1063,0.94101
1064,0.93918
1065,0.94444
1066,0.95664
1067,0.97553
1068,1.0008
1069,0.99468
1070,0.95976
1071,0.93001
1072,0.90658
1073,0.89001
1074,0.88073
1075,0.87898
1076,0.87933
1077,0.85736
1078,0.84291
1079,0.83635
1080,0.83787
1081,0.8474
1082,0.86237
1083,0.84023
1084,0.82611
1085,0.82042
1086,0.82335
1087,0.8348
1088,0.85442
1089,0.88166
1090,0.91581
1091,0.93898
1092,0.89311
1093,0.85276
1094,0.81875
1095,0.79192
1096,0.77304
1097,0.76271
1098,0.76132
1099,0.76893
1100,0.78533
1101,0.76388
1102,0.71582
1103,0.67532
1104,0.64381
1105,0.62265
1106,0.61291
1107,0.61513
1108,0.62919
1109,0.65432
1110,0.68931
1111,0.73275
1112,0.78323
1113,0.83948
1114,0.87764
1115,0.88452
1116,0.89969
1117,0.92278
1118,0.94301
1119,0.92031
1120,0.90545
1121,0.89883
1122,0.90064
1123,0.91083
1124,0.92911
1125,0.95502
1126,0.94859
1127,0.93004
1128,0.91938
1129,0.91683
1130,0.92243
1131,0.93597
1132,0.95705
1133,0.97805
1134,0.95522
1135,0.93956
1136,0.93136
1137,0.93073
1138,0.93764
1139,0.95183
1140,0.97295
1141,0.96954
1142,0.94615
1143,0.92956
1144,0.92012
1145,0.91808
1146,0.92352
1147,0.93637
1148,0.95642
1149,0.96456
1150,0.93001
1151,0.9031
1152,0.88443
1153,0.87445
1154,0.87337
1155,0.88113
1156,0.8974
1157,0.92165
1158,0.95317
1159,0.95281
1160,0.94554
1161,0.94505
1162,0.95125
1163,0.94546
1164,0.94873
1165,0.91731
1166,0.89061
1167,0.8705
1168,0.85749
1169,0.85198
1170,0.8542
1171,0.86418
1172,0.88148
1173,0.87469
1174,0.87646
1175,0.88676
1176,0.90538
1177,0.90037
1178,0.8821
1179,0.87211
1180,0.87079
1181,0.87828
1182,0.89444
1183,0.91889
1184,0.95108
1185,0.99033
1186,1.0293
1187,1.0008
1188,0.97977
1189,0.96662
1190,0.96177
1191,0.96539
1192,0.97744
1193,0.99764
1194,1.0255
1195,1.054
1196,1.0271
1197,0.97461
1198,0.92765
1199,0.88715
1200,0.85406
1201,0.82924
1202,0.81341
1203,0.80708
1204,0.8104
1205,0.82321
1206,0.845
1207,0.87503
1208,0.88737
1209,0.89377
1210,0.89957
1211,0.90196
1212,0.91238
1213,0.93056
1214,0.95604
1215,0.97897
1216,0.94982
1217,0.92717
1218,0.91145
1219,0.903
1220,0.88982
1221,0.8574
1222,0.83196
1223,0.81414
1224,0.80442
1225,0.8031
1226,0.81022
1227,0.82556
1228,0.84866
1229,0.87894
1230,0.91569
1231,0.95818
1232,1.0057
1233,1.0119
1234,0.96698
1235,0.9274
1236,0.89385
1237,0.86709
1238,0.84784
1239,0.83668
1240,0.83399
1241,0.8399
1242,0.85431
1243,0.87684
1244,0.90692
1245,0.94389
1246,0.98701
1247,0.97101
1248,0.94862
1249,0.91818
1250,0.89467
1251,0.87863
1252,0.87049
1253,0.87049
1254,0.87865
1255,0.89475
1256,0.91839
1257,0.94902
1258,0.9461
1259,0.90212
1260,0.86468
1261,0.83467
1262,0.8129
1263,0.80003
1264,0.79649
1265,0.8024
1266,0.81753
1267,0.84138
1268,0.82978
1269,0.80883
1270,0.79682
1271,0.79417
1272,0.801
1273,0.81708
1274,0.84189
1275,0.85479
1276,0.8147
1277,0.78194
1278,0.75748
1279,0.74213
1280,0.73647
1281,0.74073
1282,0.75473
1283,0.77795
1284,0.80959
1285,0.84295
1286,0.81007
1287,0.77119
1288,0.74019
1289,0.7181
1290,0.70573
1291,0.7036
1292,0.6628
1293,0.61982
1294,0.58649
1295,0.56451
1296,0.55522
1297,0.55924
1298,0.57628
1299,0.60522
1300,0.62025
1301,0.6103
1302,0.61217
1303,0.62575
1304,0.6503
1305,0.68462
1306,0.72732
1307,0.77701
1308,0.79106
1309,0.76184
1310,0.74189
1311,0.72788
1312,0.69085
1313,0.66271
1314,0.64462
1315,0.63742
1316,0.64146
1317,0.65652
1318,0.68185
1319,0.66346
1320,0.65068
1321,0.64875
1322,0.65777
1323,0.67729
1324,0.70644
1325,0.74409
1326,0.78902
1327,0.76705
1328,0.75334
1329,0.74887
1330,0.75376
1331,0.76779
1332,0.79042
1333,0.8209
1334,0.85833
1335,0.87553
1336,0.88822
1337,0.89107
1338,0.87753
1339,0.87194
1340,0.87448
1341,0.88506
1342,0.88892
1343,0.88058
1344,0.87984
1345,0.88673
1346,0.90106
1347,0.92249
1348,0.91913
1349,0.89717
1350,0.87062
1351,0.85153
1352,0.84048
1353,0.83776
1354,0.84347
1355,0.85746
1356,0.87932
1357,0.90849
1358,0.94429
1359,0.98598
1360,1.0259
1361,1.0527
1362,1.0343
1363,0.99991
1364,0.97175
1365,0.95036
1366,0.93618
1367,0.92953
1368,0.93056
1369,0.9392
1370,0.95521
1371,0.97818
1372,1.0076
1373,1.02
1374,1.0079
1375,1.0039
1376,0.99061
1377,0.98145
1378,0.97882
1379,0.98276
1380,0.9932
1381,0.98643
1382,0.97859
1383,0.9776
1384,0.98351
1385,0.97915
1386,0.97581
1387,0.98154
1388,0.98683
1389,0.95233
1390,0.9225
1391,0.89941
1392,0.88365
1393,0.87566
1394,0.87569
1395,0.88381
1396,0.89983
1397,0.9234
1398,0.95398
1399,0.97403
1400,0.96737
1401,0.96787
1402,0.96417
1403,0.9526
1404,0.94812
1405,0.9508
1406,0.96057
1407,0.9772
1408,1.0003
1409,1.0295
1410,1.0641
1411,1.1038
1412,1.0632
1413,1.0247
1414,0.99114
1415,0.96276
1416,0.94087
1417,0.9259
1418,0.91818
1419,0.9179
1420,0.92505
1421,0.93947
1422,0.96082
1423,0.98866
1424,1.0225
1425,1.0148
1426,1.0066
1427,0.99824
1428,0.97088
1429,0.9497
1430,0.93514
1431,0.92755
1432,0.92715
1433,0.93399
1434,0.94795
1435,0.96877
1436,0.99606
1437,1.0293
1438,1.0084
1439,0.98677
1440,0.97202
1441,0.96449
1442,0.96435
1443,0.97163
1444,0.98616
1445,1.0076
1446,0.99165
1447,0.963
1448,0.94118
1449,0.92665
1450,0.91979
1451,0.92076
1452,0.92954
1453,0.94591
1454,0.96949
1455,0.95537
1456,0.92728
1457,0.90637
1458,0.89315
1459,0.88795
1460,0.8909
1461,0.88211
1462,0.86752
1463,0.86136
1464,0.86378
1465,0.87473
1466,0.89388
1467,0.88508
1468,0.88272
1469,0.88862
1470,0.90263
1471,0.92438
1472,0.95337
1473,0.96132
1474,0.94005
1475,0.92638
1476,0.92068
1477,0.92312
1478,0.93364
1479,0.93401
1480,0.9229
1481,0.91979
1482,0.92479
1483,0.93777
1484,0.95458
1485,0.97035
1486,0.96897
1487,0.96672
1488,0.95598
1489,0.93664
1490,0.91716
1491,0.90632
1492,0.90443
1493,0.91156
1494,0.92752
1495,0.93699
1496,0.95278
1497,0.94285
1498,0.93439
1499,0.93386
1500,0.94124
1501,0.95632
1502,0.97676
1503,0.96729
1504,0.96521
1505,0.95351
1506,0.94914
1507,0.95267
1508,0.94459
1509,0.91566
1510,0.89115
1511,0.87553
1512,0.86924
1513,0.87248
1514,0.88509
1515,0.86842
1516,0.85763
1517,0.85504
1518,0.86075
1519,0.85316
1520,0.8296
1521,0.81424
1522,0.80757
1523,0.80988
1524,0.78769
1525,0.76612
1526,0.75453
1527,0.75335
1528,0.76257
1529,0.77643
1530,0.77275
1531,0.73533
1532,0.70715
1533,0.6894
1534,0.683
1535,0.68835
1536,0.70524
1537,0.73293
1538,0.7703
1539,0.81604
1540,0.86886
1541,0.91453
1542,0.88493
1543,0.86417
1544,0.85283
1545,0.85124
1546,0.85938
1547,0.87688
1548,0.90221
1549,0.85857
1550,0.82186
1551,0.79307
1552,0.77311
1553,0.76271
1554,0.76225
1555,0.77177
1556,0.79092
1557,0.81902
1558,0.85518
1559,0.86951
1560,0.8637
1561,0.86619
1562,0.86834
1563,0.84094
1564,0.82143
1565,0.8104
1566,0.80822
1567,0.81498
1568,0.79117
1569,0.76601
1570,0.74985
1571,0.74332
1572,0.74672
1573,0.75996
1574,0.78254
1575,0.81376
1576,0.84208
1577,0.86414
1578,0.86529
1579,0.86426
1580,0.87201
1581,0.88837
1582,0.91285
1583,0.94493
1584,0.92473
1585,0.90614
1586,0.89591
1587,0.89427
1588,0.90131
1589,0.90893
1590,0.88942
1591,0.86699
1592,0.8447
1593,0.83033
1594,0.8243
1595,0.8268
1596,0.83775
1597,0.85688
1598,0.86917
1599,0.86136
1600,0.8638
1601,0.87638
1602,0.89884
1603,0.93003
1604,0.93611
1605,0.94212
1606,0.92472
1607,0.88065
1608,0.84324
1609,0.81304
1610,0.79129
1611,0.77829
1612,0.77471
1613,0.78056
1614,0.79548
1615,0.81925
1616,0.85061
1617,0.88933
1618,0.88211
1619,0.82371
1620,0.7708
1621,0.72408
1622,0.68508
1623,0.65524
1624,0.63568
1625,0.62765
1626,0.63146
1627,0.64681
1628,0.67315
1629,0.70913
1630,0.74095
1631,0.7446
1632,0.75858
1633,0.75833
1634,0.76618
1635,0.78337
1636,0.77357
1637,0.76938
1638,0.77465
1639,0.77556
1640,0.72406
1641,0.67888
1642,0.64215
1643,0.61606
1644,0.6011
1645,0.5986
1646,0.60855
1647,0.63062
1648,0.66383
1649,0.70557
1650,0.71658
1651,0.69885
1652,0.69229
1653,0.6967
1654,0.70335
1655,0.67267
1656,0.65103
1657,0.63886
1658,0.63703
1659,0.64513
1660,0.66278
1661,0.68963
1662,0.64616
1663,0.61063
1664,0.58323
1665,0.56583
1666,0.56013
1667,0.56576
1668,0.58224
1669,0.60945
1670,0.59939
1671,0.56944
1672,0.55075
1673,0.54393
1674,0.5503
1675,0.57034
1676,0.58034
1677,0.59521
1678,0.58612
1679,0.58737
1680,0.59949
1681,0.61532
1682,0.56011
1683,0.51179
1684,0.47138
1685,0.44168
1686,0.42553
1687,0.425
1688,0.43995
1689,0.46727
1690,0.5055
1691,0.55253
1692,0.60645
1693,0.62856
1694,0.62465
1695,0.63092
1696,0.64547
1697,0.668
1698,0.61831
1699,0.55107
1700,0.49209
1701,0.44614
1702,0.41949
1703,0.41639
1704,0.42954
1705,0.45762
1706,0.4994
1707,0.4747
1708,0.42179
1709,0.38191
1710,0.3622
1711,0.36924
1712,0.40535
1713,0.46787
1714,0.50094
1715,0.52023
1716,0.54124
1717,0.56655
1718,0.5685
1719,0.55782
1720,0.55262
1721,0.5537
1722,0.56173
1723,0.57729
1724,0.59734
1725,0.56423
1726,0.52845
1727,0.50027
1728,0.4828
1729,0.47382
1730,0.43989
1731,0.42337
1732,0.43064
1733,0.46565
1734,0.5286
1735,0.61725
1736,0.72915
1737,0.72194
1738,0.58565
1739,0.46296
